"","rab.all","rab.win.0","rab.win.1","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"RNF144B",-5.12222564531735,-4.63991262017659,-6.05086678823245,-1.51260118695945,1.56423941020881,-0.913055353357407,0.141866671024853,5.7912890605411e-07,9.37161574319818e-07,3.47314287937414e-07,5.59533612906789e-07
"RNF145",-4.788582629088,-4.58385246489751,-5.05191830101919,-0.588976808812767,1.207149262789,-0.431306884459071,0.301333334731323,0.00233641581711453,0.00301115213643168,0.00727619049029333,0.00905594749113149
"RNF146",-5.90175676920794,-5.21282584713573,-6.97153494250936,-1.79243073674555,1.13017586866482,-1.51191967191973,0.0453212632272887,1.38436956907697e-11,4.60935674177245e-11,4.05306394913437e-12,1.22481490427022e-11
"RNF148",-14.0864878723583,-12.8497226639921,-15.3532813608857,-2.51026198465926,1.97620617551789,-1.19846703485596,0.0837110184333089,4.90786886925074e-07,7.27642410012395e-07,7.33079767802261e-09,1.28493372665792e-08
"RNF149",-5.37099032275543,-5.28758442254411,-5.57766630637108,-0.381249749409531,0.877312539859338,-0.394486132830941,0.333511064825381,0.0169783087699995,0.0208412972962293,0.0283124898631748,0.034016717842749
"RNF150",-6.93797067006089,-5.73652306952707,-10.9888767691399,-5.17977004519072,2.39114348779273,-2.21568058529883,0.0111970794993375,2.48909241749952e-14,2.25013347524738e-13,2.48771015047006e-15,2.85645383459201e-14
"RNF152",-7.15802239462665,-5.50744563076261,-9.04540723873304,-3.47843285515685,1.99631817505328,-1.66365587109115,0.0295921330263489,1.86620005043789e-13,1.18218707307182e-12,3.03563818727169e-13,1.27290499963599e-12
"RNF157",-7.56261977392844,-6.31839655409383,-8.46499567023904,-1.7810408654172,2.07124390093078,-0.837644723305789,0.162889899688388,8.65811455200019e-06,1.28871337646792e-05,3.33661414391648e-06,5.02864365601821e-06
"RNF165",-10.1814373076707,-9.97227301605274,-10.6077663001402,-0.575936597917815,2.07210548651713,-0.260859225869759,0.383200000732098,0.109409085436711,0.127828573246061,0.118308835686104,0.136806881633789
"RNF166",-7.52033697266736,-7.26552983443363,-7.97671534684465,-0.598260599533036,0.977607868836865,-0.545886524549092,0.297600001434463,0.00782088568235805,0.0097830449188004,0.00596222956407149,0.00745270666328288
"RNF167",-4.26557841965316,-3.76187898151383,-5.21934993864954,-1.50009728490675,0.763100257820144,-1.87980926360659,0.011200065387002,6.25492091674054e-13,3.28751499842407e-12,2.49203942634645e-15,2.86114973552068e-14
"RNF168",-6.70083386298556,-6.06491296892049,-7.70588510147549,-1.58216574118822,1.20058600169086,-1.29433147564537,0.07786667537631,3.62983466716231e-10,8.59703931686608e-10,3.91127339630682e-10,8.3043142512254e-10
"RNF169",-6.66704979411318,-5.93756424957848,-7.613959021173,-1.63966309786305,1.30524492516808,-1.1620396132727,0.106638235919258,1.27888595672709e-08,2.40476983057875e-08,1.29577189157647e-08,2.33368074445685e-08
"RNF170",-6.05289114040443,-5.53656618318861,-7.17618545517751,-1.65593168559505,1.15036974655592,-1.36718696234859,0.0298666907046341,5.0294077029e-10,1.16143488887192e-09,2.40012348789587e-13,1.03957230948466e-12
"RNF175",-12.0417917301707,-12.2991299700533,-11.8252289572945,0.438949080791915,1.80142751844983,0.218690422572935,0.399093575669674,0.179156228472514,1,0.186090081786537,1
"RNF180",-6.43266804863345,-5.61330982786169,-8.43815045915234,-2.77079054928436,1.70262370091635,-1.50185944752228,0.0170621594064683,6.36834558965947e-10,1.44106403601142e-09,2.78342675080167e-14,1.74311744179726e-13
"RNF181",-5.20700014851736,-4.83202836077881,-5.92820520173919,-1.07821576259123,0.718875768302935,-1.32694109985185,0.0959744137198935,1.32188440441131e-09,2.84167003853147e-09,3.42598787280862e-09,6.50760032457523e-09
"RNF182",-9.08507850523244,-8.01558265576165,-11.3162931762492,-3.44987649875503,2.53936810131724,-1.29642756752255,0.0664000103623033,1.66517397354133e-09,3.51384302596932e-09,1.85930165236668e-10,4.12269973599346e-10
"RNF183",-9.73328970926054,-8.82080289986234,-10.3386507235512,-1.49357437549395,2.84674985372575,-0.483477347953253,0.26506666845331,0.0186799017552118,0.0228379033433008,0.00181111657695802,0.00233084227216167
"RNF185",-4.86425645920221,-4.34473412928629,-6.30585091773014,-1.88825035769927,0.866870262843286,-2.06159151036698,0.0146628063378273,1.24533814894076e-13,8.49692534254901e-13,8.16420256364295e-15,6.80343024121073e-14
"RNF186",-7.72835712301804,-6.89874426417484,-8.16535354673761,-1.22668417837218,3.55516615833326,-0.292247932358664,0.367368702524554,0.134883243392104,0.156723967362399,0.0727684019421643,0.0853365366050235
"RNF187",-3.83394833852871,-3.43767725374343,-4.6386140803266,-1.07023766775514,0.729933764106871,-1.35508480942288,0.0578666786812381,2.54088264933891e-09,5.24337556270584e-09,3.13564508234968e-11,7.91871879815497e-11
"RNF19A",-4.6167658979678,-4.09410486725224,-5.55159569317965,-1.4872062590807,1.06227762373219,-1.23381259912503,0.0826446362503111,2.7486677038841e-09,5.64494572488342e-09,1.28957232860421e-09,2.57010310082275e-09
"RNF19B",-5.6997618260711,-5.14276665428956,-6.81481333079878,-1.58284440329775,1.26852560981623,-1.18026911804782,0.0880000076052899,5.69079319608828e-09,1.11849964229469e-08,1.47119370037746e-09,2.91006197980798e-09
"RNF2",-6.53692534923419,-6.05576604830483,-7.78378243275822,-1.62019659113039,1.15560864991269,-1.32528779829421,0.0706478369288223,5.38592978243059e-10,1.23595180055032e-09,1.81683268242198e-10,4.02817208947096e-10
"RNF20",-5.02849358844852,-4.37658206508906,-6.20591143144545,-1.86457556176644,1.2066040858375,-1.44110159778748,0.0375899949323983,2.38528079081069e-10,5.86792497522177e-10,1.57700360946793e-12,5.31650723128505e-12
"RNF207",-8.51945386161759,-8.27835245954177,-8.8236306468789,-0.683110965880843,1.66683731037982,-0.424239929479349,0.283124501715471,0.00260296381181979,0.00334460578699206,0.00431954520782538,0.00543611761541122
"RNF208",-8.61001970918871,-7.75464686669553,-9.31731462990062,-1.68496991300341,1.13665358327805,-1.41738898107153,0.0373233994987778,1.66999417887395e-10,4.20488497354298e-10,1.50472912215397e-12,4.94158364916214e-12
"RNF212",-9.26811161905557,-8.39381905932581,-11.6533864045026,-3.40206907544536,2.50443210500225,-1.27820793312343,0.103466672999658,3.27813718224576e-09,6.61890224614251e-09,6.41620661895157e-09,1.18757616520945e-08
"RNF213",-3.19289446056164,-2.7353571682821,-3.88256232270351,-0.883550210715694,1.36636416821186,-0.600010628903444,0.232471343195831,0.000726263288480637,0.000963677432955678,0.000298983819640011,0.00040270616080754
"RNF214",-6.93000584651488,-6.36137093556396,-7.95731609118781,-1.56832516675211,1.03319037886791,-1.43888177568248,0.056800012255851,7.41944058342122e-11,2.03617804419701e-10,2.26464440710943e-11,5.84591286951512e-11
"RNF215",-7.1629036714129,-6.79298895894805,-7.85518335703874,-1.03987221419556,0.654613218136937,-1.4609151521653,0.0527859369974895,2.09665201437386e-11,6.57061376777041e-11,1.96980029115679e-11,5.0675025847191e-11
"RNF216",-5.30041401886484,-4.79157217496345,-6.27689919110177,-1.45675415962498,0.932540938268033,-1.49030409698457,0.0487870045326961,2.77288872509592e-11,8.50376096368528e-11,1.09326064565738e-11,3.01120538005007e-11
"RNF216P1",-7.58330988093816,-7.0132526263635,-8.59921612038194,-1.57282952493034,0.782660087420883,-1.87378023781362,0.0248000291088693,5.27208322957438e-14,4.11982158614306e-13,1.11147799502346e-13,5.32050327490414e-13
"RNF217",-9.33116719740808,-8.92432747665727,-10.014950732986,-1.07663825498599,1.36545093701203,-0.73452319853287,0.221600002391073,7.74586497093392e-05,0.00010851746116156,0.000164581508161817,0.000224517272073653
"RNF219",-7.14185731033705,-6.80631197561399,-7.94932157539747,-1.13868833151499,1.11806354251403,-0.908934881639179,0.180218611576042,1.81335929491073e-06,2.82407983339447e-06,6.34823554696628e-06,9.40191073587195e-06
"RNF220",-5.49898493959196,-4.79002847187302,-6.33178482218529,-1.42850319106027,0.826616592556687,-1.66098356728411,0.0424000166967359,5.89416947122273e-13,3.11407494681918e-12,3.48509400317755e-12,1.07099228740352e-11
"RNF223",-14.8611836775345,-12.9112293967716,-16.5731006508626,-3.81728624570755,2.71469996054704,-1.34163395872626,0.0565333456509213,2.05674959734173e-08,3.36003814303868e-08,2.33808527845971e-10,4.66223800758916e-10
"RNF224",-11.6394247013421,-10.9017018367058,-13.6791659198198,-2.82144617243281,2.39322919367304,-1.10277349210163,0.113036529308626,1.74092102021691e-07,2.88103202769802e-07,3.81846586789579e-08,6.56770468756281e-08
"RNF24",-7.09665447897845,-6.65658609887969,-8.43762860775043,-1.89605342961514,1.51597172942292,-1.23656907642746,0.0727806012160099,2.75866077375004e-10,6.68283859313232e-10,2.84791741925947e-10,6.12569375739432e-10
"RNF25",-6.91915613354529,-6.40031206985082,-7.6573293856994,-1.25901483919527,0.81723586822395,-1.49739637193975,0.0266666936833045,1.62080029394621e-11,5.26641107106030e-11,1.82238094574239e-13,8.10821011055779e-13
"RNF26",-5.46203456778518,-4.98783720601546,-6.49417131911108,-1.48732105697567,0.945572883427674,-1.47625821747956,0.0314583005623465,1.52591285635336e-10,3.90997719552497e-10,5.7074156190187e-13,2.1924190105785e-12
"RNF31",-5.87246759684399,-5.33449547201684,-6.6468723341367,-1.39859588092155,0.900697615634867,-1.48877258716756,0.0479872180627266,3.53128422980857e-11,1.05322485536818e-10,5.98587065233685e-12,1.73870025038443e-11
"RNF32",-9.35995374617121,-8.90051161654877,-10.3582050571811,-1.44181411713386,1.04848061435293,-1.30315742605473,0.0957078181671088,1.80056896881923e-09,3.75678962819992e-09,2.79771575433628e-09,5.31988907103061e-09
"RNF34",-6.62367282476442,-6.19254710829489,-7.43505132875794,-1.261279552412,0.798794031079339,-1.49944444829443,0.0573180606514753,1.23295213091276e-11,4.14492600360038e-11,1.95441624315251e-11,5.09486234971728e-11
"RNF38",-4.82232589121995,-4.10818273836354,-6.24824655952313,-2.17322060502367,1.32744093410475,-1.53308364660336,0.0365236132102378,6.58378631331773e-11,1.83830376209109e-10,1.18627070035383e-12,4.14913980574488e-12
"RNF39",-11.3374739748341,-10.462316474633,-12.7187700616468,-2.19211362519641,1.31278469521981,-1.51279994264006,0.0826446362503111,1.04860318863808e-09,2.2150238132567e-09,1.34574813603609e-09,2.64035762017769e-09
"RNF4",-4.95144664762871,-4.52087303382099,-5.78275562591366,-1.47738623818329,0.830974634111962,-1.6480023693996,0.029058942336789,8.22896071726509e-12,2.93473571227641e-11,2.46048374035307e-13,1.07036194387425e-12
"RNF40",-4.3981935146841,-3.74502383451927,-5.14926949073047,-1.42546003529239,0.815359191485808,-1.69509412044386,0.0304000236024358,4.50768142502836e-13,2.49036755954048e-12,3.47773369302821e-13,1.42466634083198e-12
"RNF41",-5.33831919669186,-4.71577390698338,-6.49044716461661,-1.74922197744186,0.961304091494346,-1.73150105699209,0.0215942750631167,1.37612211915047e-12,6.37303627069469e-12,3.62084399516645e-14,2.17368358794026e-13
"RNF43",-7.15279579578161,-6.14444556243836,-10.5714061657955,-4.33827921466059,2.04516571083977,-1.98919286349367,0.0122634560473666,8.74178919767764e-14,6.21175872335259e-13,2.43109133939916e-15,2.78115802462595e-14
"RNF44",-5.21361070679201,-4.86675618823065,-5.962941249489,-0.99122183933197,1.00672257440664,-0.896022333904327,0.169600003475546,2.79631814193612e-06,4.30205369898167e-06,3.35279000455383e-06,5.05435413174247e-06
"RNF5",-15.9019010959441,-15.4616718012951,-16.4324377787135,-0.84945272940103,2.71503391592945,-0.258186123788475,0.364169555653985,0.172329028751493,0.1932530971125,0.120034813462526,0.136333888308466
"RNF5P1",-5.89299171069219,-5.60749404566999,-7.10718577058111,-1.50529148671483,1.09275545626212,-1.36552111647789,0.0626499710380072,2.84469419896798e-09,5.82686642079045e-09,5.63794798389674e-11,1.35835420634446e-10
"RNF6",-5.78598552672203,-5.10882955699044,-6.69775800856903,-1.65082578132516,1.06142622160694,-1.47195081573763,0.0349240406928374,3.45540152423023e-11,1.03310408128273e-10,4.8922975276641e-13,1.92203961072047e-12
"RNF7",-5.54902088032333,-5.00027425086353,-6.30590196583736,-1.21750808662098,0.717415252889701,-1.63758952846848,0.0336000212793082,1.4014283919684e-12,6.45203995826568e-12,4.54497731178466e-13,1.79929276969333e-12
"RNF8",-6.83397572973267,-6.14783674528671,-8.07790632096338,-1.98813835836336,1.02528991948256,-1.89888207355141,0.0103972978621933,7.1053402837058e-14,5.32316846719528e-13,1.41229096480079e-15,1.89056102779341e-14
"RNFT1",-7.69521051362072,-7.46142652056401,-8.6049165417393,-1.17423108489737,1.127937921949,-0.916281996760701,0.157824583923823,8.13668086714852e-07,1.29924616959682e-06,1.80261528841644e-06,2.75890036314703e-06
"RNFT2",-10.3112220263789,-9.77163602556984,-11.5245869957932,-1.73597810058117,1.24995061464795,-1.23246488898016,0.104505471466809,4.74351677203284e-08,8.35345502731278e-08,1.43789387343781e-08,2.5636992317054e-08
"RNGTT",-6.80114863139904,-6.10385774343657,-7.73152343719851,-1.5962553467534,1.15446316530798,-1.36549145811824,0.0421333501408556,3.76242631312905e-10,8.88750952074027e-10,2.38443513914893e-12,7.59091120615674e-12
"RNH1",-3.81542395531614,-3.14585672194814,-4.86658184993256,-1.70347810203847,0.800256347417213,-2.07832488100106,0.0303919190908883,4.69894597689957e-14,3.83816817642915e-13,3.82431116751511e-13,1.56149218603388e-12
"RNLS",-6.66397351985251,-6.064682905055,-7.70150332942553,-1.62463321814257,0.786080625374379,-1.9862086749522,0.000269348536525396,1.14782936720916e-12,5.43593000845349e-12,2.97637716501748e-17,2.69477558659404e-15
"RNMT",-5.58040050992605,-5.04203044096645,-6.57634534574708,-1.53324965236413,1.21420945535615,-1.24873086037025,0.0717333428616568,1.67900464859968e-09,3.55484773521165e-09,3.80320722745989e-10,8.08481278208738e-10
"RNMTL1",-7.06135708247647,-6.35903791652767,-7.87289738525354,-1.53574534161556,0.895275601091861,-1.71689114770469,0.0186667055940676,8.88358158440576e-13,4.38555668794512e-12,2.91503673744389e-14,1.82854127970186e-13
"RNPC3",-8.79615535145021,-8.40343329148201,-9.69121443782809,-1.40390925321816,1.28662249841052,-0.974288297777749,0.133297791956595,1.38435902985469e-06,2.17275063569852e-06,2.48566561866992e-07,4.02794432766996e-07
"RNPEP",-4.75499570863796,-4.36429700116168,-5.66196928327013,-1.36020191424821,0.790989834971092,-1.55981613195857,0.0586510382293755,7.58555250242012e-11,2.08520177626879e-10,4.29792620304695e-11,1.0591589739031e-10
"RNPEPL1",-4.71800783380394,-4.45395624690624,-5.20946470626017,-0.780591190485035,0.736842690846106,-0.893540846705942,0.20853333594957,1.14525334833152e-05,1.69189285036709e-05,7.01389127455576e-05,9.78499255753776e-05
"RNPS1",-5.46388923594462,-4.64624500083896,-6.0639701164374,-1.37400762750675,0.787001199252187,-1.72970492560833,0.0242666964323945,4.68082847486037e-14,3.81187360009334e-13,1.02950721500016e-13,5.08734028780696e-13
"RNU11",-15.3145885852114,-14.7428713378055,-16.0790561734123,-1.31205653833489,2.21383686045738,-0.517187809700848,0.254065584432818,0.0143868259671315,0.0172346988034279,0.00433259374417077,0.00532369890106743
"RNU86",-13.5511723257758,-13.484141823939,-13.6205125554641,0.0570503279168486,1.61070742962088,0.0358593947045431,0.482537989972918,0.597663493447178,0.986018823305046,0.818152180971067,0.935052031727791
"ROBO1",-6.32873421453611,-5.83259063906148,-7.31829780023617,-1.42609137552512,1.6766887688613,-0.841015510829774,0.166400003562962,2.38305127488259e-06,3.68328298742494e-06,4.41730487945604e-06,6.61086732347836e-06
"ROBO2",-9.58221680142183,-7.43769452212623,-11.3865312148631,-3.24348823085929,3.25006832052346,-0.920916801929118,0.158091179490148,2.21936206259699e-06,3.43136510764369e-06,1.69228131015395e-06,2.59833448894676e-06
"ROBO3",-8.96697009436787,-8.57190919573928,-9.77527848297557,-1.15993149845965,1.47892999252162,-0.709785309279055,0.232471343195831,0.000168246693052115,0.000231331074472711,0.000232277085468697,0.000314395650076062
"ROBO4",-4.90904149789367,-4.50024286345032,-5.735287821814,-0.988448256273417,1.40793699145832,-0.608006706520924,0.271660892137991,0.000863721640057688,0.00114069051466002,0.00181404648781889,0.00233624088541434
"ROCK1",-4.91602458794002,-4.1932601720064,-6.01299376974814,-1.77277572881726,1.33636747568007,-1.20906343607624,0.0909333406644701,4.03470508525519e-09,8.09563004470658e-09,1.79177673251043e-09,3.51019733071603e-09
"ROCK1P1",-9.15977051952999,-8.5198779192639,-10.1732691088267,-1.60374453442216,1.18410733170189,-1.2714997553699,0.0743801744429521,7.92179398010712e-10,1.75307648740586e-09,2.58012881525861e-10,5.5456501359676e-10
"ROCK2",-5.26165926423353,-4.46614822638099,-6.45308244431843,-1.95989167374479,1.62765867206486,-1.19099891889011,0.0762463432193129,4.94219180164831e-09,9.79699367763206e-09,6.47249248516714e-10,1.33805272157057e-09
"ROGDI",-6.29072198484554,-5.49576395441291,-7.64033910768307,-2.1445607543003,0.776355101589106,-2.67881594171056,1.87149658485312e-05,5.27826497637171e-18,3.0310743878278e-16,1.69112338921448e-17,2.42310270353298e-15
"ROM1",-9.28913948674487,-8.86484421551562,-10.1944967645815,-1.20901022135943,0.943367674777772,-1.12655974668094,0.127166094016593,5.38162721077395e-07,8.69425458697643e-07,8.98131929124918e-08,1.49519806804451e-07
"ROMO1",-6.07498370131632,-5.76476226394622,-7.07255346241615,-1.31627279383339,0.881678549031596,-1.37000281218886,0.0994666732912324,3.69195159705026e-09,7.44066733009243e-09,9.92574371548598e-09,1.80377834892959e-08
"ROPN1B",-15.077584682152,-13.8162439312649,-16.8690338853957,-3.00919048071728,2.4615879637637,-1.11266332551333,0.0829112317957855,3.68186667823588e-06,5.26357441034146e-06,2.38224662174351e-08,3.88184425574208e-08
"ROPN1L",-11.6552058691101,-11.5136287836033,-11.9856885267947,-0.397368623560175,1.46375674445637,-0.247246956216689,0.388533334028422,0.0928055804059235,0.108637188111123,0.175221452958774,0.200039606362581
"ROR1",-9.04532951392279,-8.19790356579489,-10.0166391149182,-1.83108686596365,1.87243570389567,-0.979255006047134,0.123200005167682,2.3774109436294e-07,3.95548515447474e-07,7.82128027444889e-08,1.31630963269913e-07
