"","median.effect","median.effect.l","median.effect.u","ctt.pval","cwt.pval","gtt.pval","ctt.pval.BH.adj","cwt.pval.BH.adj","gtt.pval.BH.adj"
"TRPM1",-2.64579822754239,-2.64579822754239,-0.145798227542385,0.641449653386866,0.584072068595392,0.329598462017847,1,1,0.996975511526221
"TRPM2",1.13659744231061,1.13659744231061,3.63659744231061,0.000381237402528003,0.000407431917420368,0.000190618701264002,0.0382305921272094,0.0377382304194866,0.0191152981279894
"TRPM3",-3.53800699644584,-3.53800699644584,-1.03800699644584,0.0415114987482938,0.112897463638994,0.0207557503844544,0.525612424058383,0.999077279533201,0.262806570719529
"TRPM4",-2.49045517436334,-2.49045517436334,0.0095448256366617,0.994016124457686,0.883956252737735,0.519627652921678,1,1,1
"TRPM5",-4.44581612440366,-4.44581612440366,-1.94581612440366,0.000253497071830365,0.000106095909873481,0.000126748728132547,0.00547661929845104,0.0023939014944781,0.00273834834966958
"TRPM6",-4.16669437472499,-4.16669437472499,-1.66669437472499,0.000630569224920445,0.00090932818134915,0.000315284613029855,0.0138063332949394,0.0186342904573291,0.006903169598449
"TRPM7",-2.38230921679138,-2.38230921679138,0.11769078320862,1,1,0.69876436285885,1,1,1
"TRPM8",0.165822298857149,0.165822298857149,2.66582229885715,0.76936548533302,0.99732445473157,0.40412781948289,1,1,1
"TRPS1",-2.01231672849681,-2.01231672849681,0.487683271503192,1,1,0.987980914960426,1,1,1
"TRPT1",-1.29071282938161,-1.29071282938161,1.20928717061839,1,1,0.999999999999995,1,1,1
"TRPV1",-1.21813514059117,-1.21813514059117,1.28186485940883,1,1,0.999991255121959,1,1,1
"TRPV2",0.428502676956303,0.428502676956303,2.9285026769563,0.0651741831204466,0.10957059736109,0.0325870915602233,1,1,0.960165699046544
"TRPV3",-0.817626939131761,-0.817626939131761,1.68237306086824,1,1,0.990238163069151,1,1,1
"TRPV4",-2.30198147342842,-2.30198147342842,0.198018526571577,1,1,0.744350602282744,1,1,1
"TRPV5",-7.35385939795418,-7.35385939795418,-4.85385939795418,9.61655928226197e-07,8.15187685161123e-07,4.80853580243282e-07,4.09326386187885e-05,3.37950469736241e-05,2.0467247857676e-05
"TRPV6",-7.44267436721457,-7.44267436721457,-4.94267436721457,3.85805382591067e-11,3.4877111857347e-12,1.92903950820399e-11,3.02875928575997e-09,9.18655129883001e-10,1.51438931665964e-09
"TRRAP",-1.51263869346531,-1.51263869346531,0.98736130653469,1,1,0.999993032326486,1,1,1
"TRUB1",-2.44843334481456,-2.44843334481456,0.0515666551854377,1,1,0.592459818005221,1,1,1
"TRUB2",-2.1206622655,-2.1206622655,0.379337734500003,1,1,0.985262910026317,1,1,1
"TSC1",-1.65606779578329,-1.65606779578329,0.843932204216712,1,1,0.999732849075393,1,1,1
"TSC2",-1.37999151805195,-1.37999151805195,1.12000848194805,1,1,0.999999998816668,1,1,1
"TSC22D1",-1.98249336400766,-1.98249336400766,0.51750663599234,1,1,0.971907707087399,1,1,1
"TSC22D1-AS1",-2.31423446299643,-2.31423446299643,0.18576553700357,1,1,0.739035110299808,1,1,1
"TSC22D2",-2.25449794235828,-2.25449794235828,0.245502057641717,1,1,0.894814066986596,1,1,1
"TSC22D3",-0.695607332492005,-0.695607332492005,1.80439266750799,1,1,0.994863944548504,1,1,1
"TSC22D4",-1.75032445659114,-1.75032445659114,0.749675543408857,1,1,0.999995815761303,1,1,1
"TSEN15",-1.79489465361415,-1.79489465361415,0.705105346385847,1,1,0.999836686852571,1,1,1
"TSEN2",-1.95515906888069,-1.95515906888069,0.544840931119313,1,1,0.998828539797988,1,1,1
"TSEN34",-1.40294523815495,-1.40294523815495,1.09705476184505,1,1,0.999999999985912,1,1,1
"TSEN54",-1.71039520840574,-1.71039520840574,0.789604791594257,1,1,0.999989683450822,1,1,1
"TSFM",-2.11355186854588,-2.11355186854588,0.386448131454118,1,1,0.996509584292807,1,1,1
"TSG1",-0.361517767801642,-0.361517767801642,2.13848223219836,0.999281227174247,0.998368929075091,0.760294089978482,1,1,1
"TSG101",-2.01263520797232,-2.01263520797232,0.487364792027679,1,1,0.997852535131952,1,1,1
"TSGA10",-2.79959146709368,-2.79959146709368,-0.299591467093681,0.263707252104235,0.30444395688876,0.13185362605212,1,1,0.993652776804015
"TSGA10IP",0.206816674236639,0.206816674236639,2.70681667423664,0.707909027320154,0.798687206911781,0.398181268439079,1,1,1
"TSHR",0.412189451815516,0.412189451815516,2.91218945181552,0.287647996779943,0.172102908493121,0.143823999170511,1,1,1
"TSHZ1",-1.65348290246432,-1.65348290246432,0.846517097535683,1,1,0.999285671808528,1,1,1
"TSHZ2",-1.71932179068556,-1.71932179068556,0.78067820931444,1,1,0.992321154751223,1,1,1
"TSHZ3",-1.55626359541579,-1.55626359541579,0.943736404584211,1,1,0.999685740435017,1,1,1
"TSIX",-0.506871698183959,-0.506871698183959,1.99312830181604,0.999022182956716,0.999510211960089,0.838145693645443,1,1,1
"TSKS",-0.333611016040798,-0.333611016040798,2.1663889839592,0.989300592652652,1,0.769746037528669,1,1,1
"TSKU",-2.01383564824823,-2.01383564824823,0.486164351751769,1,1,0.930192988846674,1,1,1
"TSLP",-2.73875989057368,-2.73875989057368,-0.238759890573681,0.507417468209714,0.362592591276157,0.253708734351605,1,1,0.999263692914229
"TSN",-1.89140841760414,-1.89140841760414,0.608591582395862,1,1,0.997891303541368,1,1,1
"TSNARE1",-1.41642978180875,-1.41642978180875,1.08357021819125,1,1,0.999981983167406,1,1,1
"TSNAX",-2.29825048143895,-2.29825048143895,0.201749518561051,1,1,0.82357027161455,1,1,1
"TSNAXIP1",-0.974383711253229,-0.974383711253229,1.52561628874677,1,1,0.999952332812943,1,1,1
"TSPAN1",-3.68446735758847,-3.68446735758847,-1.18446735758847,0.00319580232229634,0.00122852510690804,0.00159790116122589,0.0581236810814839,0.0245081981732064,0.0290618575378441
"TSPAN10",-1.71741216668841,-1.71741216668841,0.782587833311585,1,1,0.96942274271412,1,1,1
"TSPAN11",-0.961035126083292,-0.961035126083292,1.53896487391671,1,1,0.999764379490653,1,1,1
"TSPAN12",-1.83717171727793,-1.83717171727793,0.66282828272207,1,1,0.975971469204679,1,1,1
"TSPAN13",-0.989762782293984,-0.989762782293984,1.51023721770602,1,1,0.99982892583148,1,1,1
"TSPAN14",-1.55647640643599,-1.55647640643599,0.943523593564013,1,1,0.999995759859956,1,1,1
"TSPAN15",-1.75864280272862,-1.75864280272862,0.741357197271381,1,1,0.998679730106939,1,1,1
"TSPAN16",0.503628894538615,0.503628894538615,3.00362889453861,0.442982019356199,0.474080989791524,0.236564064631536,0.998890201935974,0.998194066480881,0.981607967516114
"TSPAN17",-1.37945166578396,-1.37945166578396,1.12054833421604,1,1,0.999999999633011,1,1,1
"TSPAN18",-0.281185692497708,-0.281185692497708,2.21881430750229,1,1,0.784156856094394,1,1,1
"TSPAN19",-3.22520780540279,-3.22520780540279,-0.725207805402786,0.297067870825119,0.838025139197008,0.149033181155225,0.990534178788403,1,0.884706976939711
"TSPAN2",-2.53389509790316,-2.53389509790316,-0.0338950979031649,0.922789930361173,0.960025390286057,0.461494611288145,1,1,1
"TSPAN3",-2.13270463077426,-2.13270463077426,0.36729536922574,1,1,0.982643945291049,1,1,1
"TSPAN31",-1.70994259624627,-1.70994259624627,0.790057403753729,1,1,0.999987340759244,1,1,1
"TSPAN32",0.105787629976231,0.105787629976231,2.60578762997623,0.736248091294936,0.934408372815982,0.36972988533641,1,1,1
"TSPAN33",-3.31883155663604,-3.31883155663604,-0.818831556636035,0.0018549289052834,0.00129418907306815,0.000927464452641698,0.0360689905221069,0.0256483333428659,0.0180345211463196
"TSPAN4",-0.5110511734023,-0.5110511734023,1.9889488265977,1,1,0.999456809906414,1,1,1
"TSPAN5",-2.1595998736312,-2.1595998736312,0.340400126368796,1,1,0.910014291948829,1,1,1
"TSPAN6",-2.71517828013886,-2.71517828013886,-0.215178280138863,0.305296548463849,0.353346876636991,0.152648274231925,1,1,1
"TSPAN7",-3.0321484708743,-3.0321484708743,-0.532148470874298,0.146116462634576,0.34191415952504,0.0730582313247919,1,1,0.748903177379036
"TSPAN8",-6.78656926547328,-6.78656926547328,-4.28656926547328,2.29518387814301e-07,5.17828089451558e-08,1.14764434818378e-07,9.49838458156149e-06,3.03383103170438e-06,4.74937800005493e-06
"TSPAN9",-1.35951642722399,-1.35951642722399,1.14048357277601,1,1,0.999999996472111,1,1,1
"TSPEAR",-2.83322664923469,-2.83322664923469,-0.333226649234689,0.572771736611103,0.386401692479328,0.29624616688412,1,0.999985912521759,0.978799798372248
"TSPO",-0.981608783616783,-0.981608783616783,1.51839121638322,1,1,0.999999997871348,1,1,1
"TSPO2",-2.44833745525644,-2.44833745525644,0.0516625447435564,0.926493202893979,0.997409717439501,0.565847780476493,1,1,1
"TSPY26P",-3.04580324244962,-3.04580324244962,-0.545803242449617,0.165024369703995,0.502604885360568,0.0825121849050059,0.999609727709641,1,0.81237247185996
"TSPYL1",-2.87558807546301,-2.87558807546301,-0.375588075463013,0.140545525396816,0.511640998401488,0.0702727626984081,1,1,0.726145363237796
"TSPYL2",-0.57211092663261,-0.57211092663261,1.92788907336739,1,1,0.994955801604231,1,1,1
"TSPYL4",-2.74928850443802,-2.74928850443802,-0.249288504438025,0.334780700792423,0.533859514298131,0.167390350396212,1,1,1
"TSPYL5",-3.13766293476293,-3.13766293476293,-0.637662934762926,0.022451331141094,0.0485739013980739,0.011225665570547,0.31053049464956,0.603279833886773,0.155265248659316
"TSR1",-1.29230565784075,-1.29230565784075,1.20769434215925,1,1,0.999999989996035,1,1,1
"TSR2",-1.95924245141551,-1.95924245141551,0.540757548584494,1,1,0.999598221059502,1,1,1
"TSSC1",-2.07092781820603,-2.07092781820603,0.429072181793973,1,1,0.999107261558445,1,1,1
"TSSC4",-1.48003192101334,-1.48003192101334,1.01996807898666,1,1,0.999999995504606,1,1,1
"TSSK1B",-1.16636921594177,-1.16636921594177,1.33363078405823,1,1,0.977491709625969,1,1,1
"TSSK3",-0.414734182902845,-0.414734182902845,2.08526581709715,1,1,0.909359381415182,1,1,1
"TSSK4",-1.5257752214116,-1.5257752214116,0.974224778588405,1,1,0.99846080231399,1,1,1
"TSSK6",-1.40044639299854,-1.40044639299854,1.09955360700146,1,1,0.999766876867236,1,1,1
"TST",-2.71972791665913,-2.71972791665913,-0.21972791665913,0.368381351371184,0.267983603102203,0.184190675685592,1,1,1
"TSTA3",-1.28971721355352,-1.28971721355352,1.21028278644648,1,1,0.999999999854187,1,1,1
"TSTD1",-2.28602156856899,-2.28602156856899,0.213978431431013,1,1,0.816457751641763,1,1,1
"TSTD2",-2.46832667431735,-2.46832667431735,0.0316733256826547,0.999669362345801,1,0.546443749068874,1,1,1
"TTBK1",-1.21964864343012,-1.21964864343012,1.28035135656988,1,1,0.99894095532546,1,1,1
"TTBK2",-2.04476616967162,-2.04476616967162,0.455233830328376,1,1,0.941346149959256,1,1,1
"TTC1",-1.29731913013411,-1.29731913013411,1.20268086986589,1,1,0.999999999967571,1,1,1
"TTC12",-1.81933303991484,-1.81933303991484,0.680666960085162,1,1,0.999296635603269,1,1,1
"TTC13",-0.721602168856208,-0.721602168856208,1.77839783114379,1,1,0.999790213156036,1,1,1
"TTC14",-1.33782132769678,-1.33782132769678,1.16217867230322,1,1,0.999992734196221,1,1,1
"TTC16",-0.519757570622602,-0.519757570622602,1.9802424293774,1,1,0.948562703725528,1,1,1
"TTC17",-1.26907945388591,-1.26907945388591,1.23092054611409,1,1,0.999999999271407,1,1,1
"TTC18",-2.13618863174228,-2.13618863174228,0.363811368257725,1,1,0.92253727326577,1,1,1
"TTC19",-2.28288953471526,-2.28288953471526,0.21711046528474,1,1,0.865201994993444,1,1,1
"TTC21A",-1.31936909888129,-1.31936909888129,1.18063090111871,1,1,0.999995277537227,1,1,1
