"","j","median.effect","median.effect.l","median.effect.u","ctt.pval","cwt.pval","gtt.pval","ctt.pval.BH.adj","cwt.pval.BH.adj","gtt.pval.BH.adj"
" g__Actinobacillus",0.46,-2.01488088832775,-3.44257589614473,-1.98374139445804,0.211784652624314,0.12435285286216,0.125195100254156,0.983632988134747,0.974414742152432,0.843611291177543
" g__Rothia",0.46,-0.145438497387493,-1.57313350520447,-0.114299003517783,0.778312586403845,0.552762837789468,0.38941133156713,1,1,1
" g__[Prevotella]",0.46,-0.979386223068039,-2.40708123088502,-0.948246729198329,0.0909018852769249,0.107799466676995,0.0455084363713721,0.929056399522901,0.961804300746527,0.554825258007579
" g__Capnocytophaga",0.46,0.927555495066913,-0.500139512750067,0.958694988936623,1,1,0.891106506849159,1,1,1
" g__Leptotrichia",0.46,1.38307557603099,-0.0446194317859891,1.4142150699007,0.990300791027655,0.963217967926054,0.55293914991457,1,1,1
" g__Campylobacter",0.46,1.57887239149456,0.151177383677579,1.61001188536427,0.690207263556629,0.75897523046127,0.34657126039986,1,1,1
" g__Lautropia",0.46,-0.566189085517098,-1.99388409333408,-0.535049591647388,0.582074842459198,0.811068163281787,0.31500740019421,1,1,1
" g__Actinomyces",0.46,0.6564838403879,-0.77121116742908,0.68762333425761,1,1,0.985906766619589,1,1,1
" g__Oribacterium",0.46,0.973322017296879,-0.4543729905201,1.00446151116659,1,0.999410600605353,0.821924827334311,1,1,1
" g__Kingella",0.46,1.03207953460735,-0.395615473209629,1.06321902847706,0.943788339527236,0.999320445619595,0.750568256949018,1,1,1
" g__Catonella",0.46,0.55186172107039,-0.87583328674659,0.5830012149401,0.985711249905018,0.999925995689196,0.794811891283576,1,1,1
" g__Selenomonas",0.46,3.63366239752737,2.20596738971039,3.66480189139708,0.0101716830764458,0.00380243231691521,0.00520529283299717,0.318157583100993,0.131282514403772,0.165759876171087
" g__Dialister",0.46,0.810445313494252,-0.617249694322728,0.841584807363961,0.979044338529093,0.967088988606,0.805811530913319,1,1,1
" g__Moryella",0.46,1.45686558636218,0.0291705785452039,1.48800508023189,0.858961345549648,0.773057671413968,0.556532855025852,1,1,1
" g__Parvimonas",0.46,-0.142902710062375,-1.57059771787935,-0.111763216192666,0.809754250719131,0.967468836236697,0.570186467340577,1,1,0.99960346067261
" g__Tannerella",0.46,1.25019895470399,-0.177496053112992,1.2813384485737,0.918955942583555,0.996660588907251,0.655339127872709,1,1,1
" g__Mogibacterium",0.46,0.0167242834148524,-1.41097072440213,0.0478637772845623,0.852708097961621,0.978800704564659,0.615902366020594,0.999937250092061,1,0.999230900547362
" g__Bulleidia",0.46,0.545233461034519,-0.882461546782461,0.576372954904228,0.975962785721253,0.998691637655988,0.78109093970326,1,1,1
" g__Atopobium",0.46,1.57194480666248,0.144249798845499,1.60308430053219,0.828073655440431,0.885230070147522,0.536315489378709,1,1,1
" g__Peptostreptococcus",0.46,1.49127585907235,0.0635808512553671,1.52241535294206,0.867351128850468,0.869328960776777,0.582405120423143,1,1,1
" g__Corynebacterium",0.46,0.556222356022873,-0.871472651794106,0.587361849892583,0.997360010464047,1,0.864917498312015,1,1,1
" g__Mycoplasma",0.46,1.13493993052393,-0.292755077293045,1.16607942439364,0.866974911857429,0.916357745631994,0.671811566879245,0.999336730269532,1,0.997180141220433
" g__Treponema",0.46,1.71820453714131,0.290509529324327,1.74934403101102,0.771796572425033,0.71482513197278,0.539875038518531,1,1,1
" g__Cardiobacterium",0.46,2.48028225858655,1.05258725076957,2.51142175245626,0.410973488574733,0.722862788799348,0.233133957601148,0.999870264649468,1,0.994710298714825
" g__Shuttleworthia",0.46,0.680390398057408,-0.747304609759571,0.711529891927118,0.947613058014857,0.973690859131172,0.787282807050175,1,1,0.999515544246067
" g__Schwartzia",0.46,3.82393553325222,2.39624052543524,3.85507502712193,0.100625365610158,0.0550600175726911,0.0572691554513138,0.674275577799691,0.595143856724389,0.531654710470276
" g__TG5",0.46,1.74037363129519,0.312678623478209,1.7715131251649,0.74158498299825,0.748536119250205,0.533623585554757,1,0.99977847068454,0.99612615083335
" g__Lachnoanaerobaculum",0.46,1.38478687167027,-0.0429081361467136,1.41592636553998,0.870375505370868,0.822308565328508,0.608327190066065,1,1,0.999959256938706
"other",0.46,0.0817893891444896,-1.34590561867249,0.112928883014199,1,0.996388290987167,0.631212796597954,1,1,1
" g__Streptococcus",0.47,-0.699959047397213,-2.11765405521419,-0.658819553527503,0.0523311964230851,0.0550185622159459,0.026165775554033,0.905000456633281,0.924149586823708,0.463060616706804
" g__Haemophilus",0.47,-0.583665397935032,-2.00136040575201,-0.542525904065322,0.0218571413565163,0.0331692108870828,0.0109285709821036,0.785492588102546,0.904300315612803,0.394054397592144
" g__Neisseria",0.47,-0.550405931206222,-1.9681009390232,-0.509266437336513,0.70563183087362,0.889540762382882,0.437978583052455,1,1,1
" g__Veillonella",0.47,0.522277943856385,-0.895417063960594,0.563417437726095,1,1,0.942637140719381,1,1,1
" g__Porphyromonas",0.47,0.00207560542840435,-1.41561940238858,0.0432150992981142,0.991155196102013,0.950755689158317,0.537889456048842,1,1,1
" g__Prevotella",0.47,0.426444015895861,-0.991250991921119,0.467583509765571,1,1,0.831262149346147,1,1,1
" g__Fusobacterium",0.47,0.971918157051285,-0.445776850765695,1.01305765092099,1,1,0.91256528589749,1,1,1
" g__Aggregatibacter",0.47,0.160651010793386,-1.25704399702359,0.201790504663096,0.946009590321774,1,0.740965818645861,1,1,1
" g__Abiotrophia",0.47,-0.587252596209603,-2.00494760402658,-0.546113102339893,0.643749951122566,0.450833059987201,0.397340039959407,0.99969867475166,0.999821376819497,0.994214833774301
" g__Actinobacillus",0.47,-2.03090699480361,-3.44860200262059,-1.9897675009339,0.211013889977785,0.124553553866564,0.124669870923095,0.986824670817361,0.978054099144819,0.849823137464094
" g__Rothia",0.47,-0.14184428653945,-1.55953929435643,-0.10070479266974,0.802691865686618,0.571326024530596,0.401788757240917,1,1,1
" g__[Prevotella]",0.47,-0.980236815196997,-2.39793182301398,-0.939097321327287,0.0938322672123156,0.110012011777659,0.046976366919969,0.936329077662037,0.966643922082813,0.573327137186444
" g__Capnocytophaga",0.47,0.92635134059718,-0.4913436672198,0.96749083446689,1,1,0.885979158984026,1,1,1
" g__Leptotrichia",0.47,1.38255115235452,-0.0351438554624639,1.42369064622423,0.985953376150033,0.952508384773624,0.539924293759423,1,1,1
" g__Campylobacter",0.47,1.58404982765731,0.166354819840332,1.62518932152702,0.671266455122853,0.735439404559513,0.336560244221026,1,1,1
" g__Lautropia",0.47,-0.556375599017461,-1.97407060683444,-0.515236105147752,0.591534847564543,0.812998797891244,0.320023778637016,1,1,1
" g__Actinomyces",0.47,0.652821145318699,-0.76487386249828,0.693960639188409,1,1,0.986925221446443,1,1,1
" g__Oribacterium",0.47,0.977265247782169,-0.44042976003481,1.01840474165188,1,0.999112522526313,0.814827587712607,1,1,1
" g__Kingella",0.47,1.09093316186409,-0.326761845952887,1.1320726557338,0.936664612361484,0.998939472572047,0.735686361374959,1,1,1
" g__Catonella",0.47,0.561009920848657,-0.856685086968322,0.602149414718367,0.990863436838801,0.999881712288102,0.808916616183544,1,1,1
" g__Selenomonas",0.47,3.63125360957754,2.21355860176056,3.67239310344725,0.0100531883618484,0.0035622832945856,0.00514859861788065,0.317021554534967,0.125617207588489,0.16477885012194
" g__Dialister",0.47,0.825967479875722,-0.591727527941258,0.867106973745432,0.981131903082022,0.97048518087905,0.808432962315026,1,1,1
" g__Moryella",0.47,1.43897531156704,0.0212803037500595,1.48011480543675,0.863796535908884,0.766275146111488,0.558848095099986,1,1,1
" g__Parvimonas",0.47,-0.186141464496678,-1.60383647231366,-0.145001970626968,0.808783207595188,0.966268247743035,0.570215957695531,1,1,0.99865845483614
" g__Tannerella",0.47,1.2513421773233,-0.166352830493677,1.29248167119301,0.9047885366876,0.992254251435486,0.641632243156512,1,1,1
" g__Mogibacterium",0.47,-0.0555228681940321,-1.47321787601101,-0.0143833743243222,0.84202551755983,0.982073281472383,0.603147134670537,1,1,0.999202900226118
" g__Bulleidia",0.47,0.577517141179788,-0.840177866637191,0.618656635049498,0.979128351256697,0.998103950847573,0.791590170498269,1,1,1
" g__Atopobium",0.47,1.54843930352593,0.130744295708954,1.58957879739564,0.833952803849471,0.876899459464981,0.54708421825217,1,1,1
" g__Peptostreptococcus",0.47,1.47761157604456,0.0599165682275762,1.51875106991427,0.856535650368278,0.861950200717744,0.578199596254423,1,1,1
" g__Corynebacterium",0.47,0.580653719440245,-0.837041288376734,0.621793213309955,0.997836098007695,1,0.874526850589181,1,1,1
" g__Mycoplasma",0.47,1.17527571960162,-0.242419288215361,1.21641521347133,0.856963030830027,0.903950304257971,0.656509570058734,0.99832966112184,0.999712073354004,0.996840614027736
" g__Treponema",0.47,1.70760614491702,0.289911137100041,1.74874563878673,0.767135944887984,0.717003324700046,0.540494081119911,1,1,0.999000191790999
" g__Cardiobacterium",0.47,2.47242572996899,1.05473072215201,2.5135652238387,0.414296624146029,0.70920372324241,0.236110796374171,1,1,0.995176100157234
" g__Shuttleworthia",0.47,0.602467948673731,-0.815227059143248,0.643607442543441,0.948322159140881,0.973147699494905,0.784372472637361,1,1,0.999672822772764
" g__Schwartzia",0.47,3.80860033863113,2.39090533081415,3.84973983250084,0.0969593330578119,0.0558395682447734,0.0541733051498114,0.677990788873856,0.590136827474941,0.535412004169514
" g__TG5",0.47,1.65773118281295,0.24003617499597,1.69887067668266,0.761069508833091,0.761949826401756,0.551204813522127,0.998576242605714,0.999293806733572,0.994981158808319
" g__Lachnoanaerobaculum",0.47,1.41939180687972,0.00169679906273656,1.46053130074943,0.856984697514659,0.817497860853521,0.594895400232089,1,1,1
"other",0.47,0.0806729600519174,-1.33702204776506,0.121812453921627,1,0.998151610246343,0.641580939755552,1,1,1
" g__Streptococcus",0.48,-0.699702767469464,-2.10739777528644,-0.648563273599754,0.0560330313758343,0.0601607921595978,0.0280167119245982,0.936422754310297,0.95257655928519,0.493306030696915
" g__Haemophilus",0.48,-0.584238028020267,-1.99193303583725,-0.533098534150557,0.0239327064648253,0.0359775357535786,0.0119663535699875,0.845973091174196,0.941027981423583,0.427119180575853
" g__Neisseria",0.48,-0.54715304902129,-1.95484805683827,-0.496013555151581,0.7123767827296,0.899181371742971,0.444643175535119,1,1,1
" g__Veillonella",0.48,0.52238954319893,-0.885305464618049,0.57352903706864,1,1,0.946743704508279,1,1,1
" g__Porphyromonas",0.48,0.000264279411308355,-1.40743072840567,0.0514037732810182,0.994723578891568,0.963517740058031,0.546049825623471,1,1,1
" g__Prevotella",0.48,0.427082950222026,-0.980612057594954,0.478222444091736,1,1,0.837483319511633,1,1,1
" g__Fusobacterium",0.48,0.972498988831409,-0.43519601898557,1.02363848270112,1,1,0.907467054250599,1,1,1
" g__Aggregatibacter",0.48,0.158299099401194,-1.24939590841579,0.209438593270904,0.953607407648695,1,0.747408998562087,1,1,1
" g__Abiotrophia",0.48,-0.557044701813519,-1.9647397096305,-0.505905207943809,0.658125545663433,0.459046136231461,0.405515031497619,0.999976433444227,1,0.996168075236224
" g__Actinobacillus",0.48,-2.04137513045263,-3.44907013826961,-1.99023563658292,0.215437471961444,0.127192653857831,0.127766674639465,0.986035830939096,0.983245314713506,0.851305179565123
" g__Rothia",0.48,-0.143458208223645,-1.55115321604062,-0.092318714353935,0.819743202937187,0.58787626777177,0.410397123204041,1,1,1
" g__[Prevotella]",0.48,-0.984211919299337,-2.39190692711632,-0.933072425429627,0.0972034323360488,0.112530148424905,0.0486655551099608,0.948277238858464,0.974367121825973,0.588932745924359
" g__Capnocytophaga",0.48,0.932324012830838,-0.475370994986141,0.983463506700548,1,1,0.879448041650337,1,1,1
" g__Leptotrichia",0.48,1.38218506171085,-0.025509946106129,1.43332455558056,0.980033090935154,0.942110410735576,0.530829738878121,1,1,1
" g__Campylobacter",0.48,1.58924671581982,0.181551708002845,1.64038620968953,0.64370378290198,0.706846241079334,0.322461767435503,1,1,0.999911916199596
" g__Lautropia",0.48,-0.562242771227185,-1.96993777904416,-0.511103277357475,0.588142085160765,0.822143181939441,0.318248994982514,1,1,1
" g__Actinomyces",0.48,0.649629083487237,-0.758065924329742,0.700768577356947,1,1,0.987571768089364,1,1,1
" g__Oribacterium",0.48,0.978846875987638,-0.428848131829341,1.02998636985735,1,0.998847193970178,0.806329515580339,1,1,1
" g__Kingella",0.48,1.06005078447321,-0.347644223343771,1.11119027834292,0.936439440152732,0.998472362121147,0.739370862588853,1,1,1
" g__Catonella",0.48,0.550954201632901,-0.856740806184079,0.60209369550261,0.989994142854421,0.999808418022089,0.808918057782646,1,1,1
" g__Selenomonas",0.48,3.64802757666761,2.24033256885064,3.69916707053732,0.00975170359431425,0.00342662476478396,0.00499606069233653,0.307485239208654,0.119801287275401,0.160063423122447
" g__Dialister",0.48,0.781733986517541,-0.625961021299439,0.83287348038725,0.977863408421404,0.962380538905952,0.807690314464645,1,1,1
" g__Moryella",0.48,1.47352661621645,0.0658316083994723,1.52466611008616,0.844113496316179,0.747724042782364,0.540587846176756,1,1,1
" g__Parvimonas",0.48,-0.182196528766694,-1.58989153658367,-0.131057034896984,0.809537613061332,0.966304288556145,0.571476262397299,0.999905395933735,1,0.999385412455322
" g__Tannerella",0.48,1.20814805727981,-0.199546950537171,1.25928755114952,0.914025279674917,0.995320076936797,0.655152445865945,1,1,1
" g__Mogibacterium",0.48,-0.044942119471636,-1.45263712728862,0.00619737439807388,0.8457903129859,0.983723741291909,0.60812384221321,1,1,0.999219673567089
" g__Bulleidia",0.48,0.532841585310479,-0.874853422506501,0.583981079180188,0.978168890308141,0.999060129058611,0.78533345012906,1,1,1
" g__Atopobium",0.48,1.57944738776595,0.171752379948975,1.63058688163566,0.815382935809316,0.858598154296799,0.525737532551883,1,1,1
" g__Peptostreptococcus",0.48,1.50559509622539,0.0979000884084069,1.5567345900951,0.850887425875488,0.856297202492332,0.567148961026551,1,1,1
" g__Corynebacterium",0.48,0.564834260283258,-0.842860747533721,0.615973754152968,0.998162631588457,1,0.875290308341072,1,1,1
" g__Mycoplasma",0.48,1.22504607823652,-0.182648929580456,1.27618557210623,0.858485807960742,0.907299064412998,0.648043897751539,0.999754224028515,1,0.998748313013355
" g__Treponema",0.48,1.66718199822901,0.25948699041203,1.71832149209872,0.783501919250469,0.723310957823795,0.552317250495185,1,1,0.999864409881936
" g__Cardiobacterium",0.48,2.48951275736675,1.08181774954978,2.54065225123646,0.401549065064062,0.694657449353821,0.229387707998774,0.999977989973181,1,0.993848155542999
" g__Shuttleworthia",0.48,0.675598436972594,-0.732096570844385,0.726737930842304,0.953086455344166,0.97342517733776,0.788639834579484,1,1,0.999864612582625
" g__Schwartzia",0.48,3.85282001575655,2.44512500793958,3.90395950962626,0.097052806672983,0.0550602178919861,0.0545340609632086,0.680574551574043,0.596716288598269,0.532036236166942
" g__TG5",0.48,1.64660590517425,0.238910897357271,1.69774539904396,0.749132444787851,0.760410995058415,0.539441528191298,0.999426498978108,0.999712073354004,0.995230093396351
" g__Lachnoanaerobaculum",0.48,1.40183867093316,-0.00585633688381471,1.45297816480287,0.862526691593668,0.815296012628194,0.598700805434418,1,1,1
"other",0.48,0.0815297107646116,-1.32616529705237,0.132669204634321,1,0.998933962896377,0.652891472734179,1,1,1
" g__Streptococcus",0.49,-0.699868447365989,-2.09756345518297,-0.638728953496279,0.0596998149433746,0.0651166210496403,0.0298501206840887,0.955143982479939,0.970053004680456,0.51917859644484
" g__Haemophilus",0.49,-0.584383354773362,-1.98207836259034,-0.523243860903652,0.0264856958988231,0.0402054476972706,0.0132428483259328,0.907620912505027,0.965646973445598,0.465809153412623
" g__Neisseria",0.49,-0.558161350382523,-1.9558563581995,-0.497021856512813,0.717693324671564,0.911013451368793,0.447528423904165,1,1,1
" g__Veillonella",0.49,0.521948324843474,-0.875746682973505,0.583087818713184,1,1,0.950402279451714,1,1,1
" g__Porphyromonas",0.49,-0.000625104304363244,-1.39832011212134,0.0605143895653466,0.995562465105504,0.970745240848732,0.552219499212278,1,1,1
" g__Prevotella",0.49,0.426503219186408,-0.971191788630571,0.487642713056118,1,1,0.843861830493421,1,1,1
" g__Fusobacterium",0.49,0.970452337423619,-0.427242670393361,1.03159183129333,1,1,0.90180118283077,1,1,1
" g__Aggregatibacter",0.49,0.135547231987361,-1.26214777582962,0.196686725857071,0.946760246015161,1,0.737801550901311,1,1,1
" g__Abiotrophia",0.49,-0.557004973666555,-1.95469998148353,-0.495865479796845,0.667227595912007,0.472035625787093,0.417510919561923,1,1,0.995692600697571
" g__Actinobacillus",0.49,-2.05408298407955,-3.45177799189653,-1.99294349020984,0.218444046924665,0.128741833384383,0.130030018972855,0.989224939364714,0.984722714544056,0.856659462083682
" g__Rothia",0.49,-0.141126721029638,-1.53882172884662,-0.0799872271599282,0.844355367741564,0.612524822155652,0.423095940793775,1,1,1
" g__[Prevotella]",0.49,-0.984655862946818,-2.3823508707638,-0.923516369077108,0.100161062877211,0.115636172266409,0.0501470916583229,0.959888911549052,0.979380558276628,0.607786201680901
" g__Capnocytophaga",0.49,0.927469513458334,-0.470225494358646,0.988609007328043,1,1,0.878069212809012,1,1,1
" g__Leptotrichia",0.49,1.38063364427172,-0.0170613635452626,1.44177313814143,0.973902552486598,0.928082378585001,0.520001174890146,1,1,1
" g__Campylobacter",0.49,1.58726981890167,0.189574811084693,1.64840931277138,0.630641112835098,0.695325084273669,0.315820123226748,1,1,1
