"","colour","linetype","x","y","ymin","ymax","se","flipped_aes","PANEL","group","fill","linewidth","weight","alpha"
"647","red","solid",35.7215189873418,0.281404747857616,0.268534336123089,0.294275159592143,0.00514824278011541,FALSE,"1",9,"grey60",1.5,1,0
"648","red","solid",39.3417721518987,0.297933829226727,0.285160723406793,0.310706935046661,0.00510931982391164,FALSE,"1",9,"grey60",1.5,1,0
"649","red","solid",42.9620253164557,0.313714338427932,0.300820060699499,0.326608616156365,0.0051577893224755,FALSE,"1",9,"grey60",1.5,1,0
"650","red","solid",46.5822784810127,0.328809547279951,0.315639835757278,0.341979258802624,0.00526796451126066,FALSE,"1",9,"grey60",1.5,1,0
"651","red","solid",50.2025316455696,0.343281694727352,0.329735775579166,0.356827613875537,0.00541844984396174,FALSE,"1",9,"grey60",1.5,1,0
"652","red","solid",53.8227848101266,0.356853482125659,0.34293765508383,0.370769309167487,0.00556641524569376,FALSE,"1",9,"grey60",1.5,1,0
"653","red","solid",57.4430379746835,0.369405430124542,0.355186589882249,0.383624270366835,0.00568762236429636,FALSE,"1",9,"grey60",1.5,1,0
"654","red","solid",61.0632911392405,0.381131616358668,0.366659621184878,0.395603611532458,0.00578888587281598,FALSE,"1",9,"grey60",1.5,1,0
"655","red","solid",64.6835443037975,0.392226118462702,0.377533592905161,0.406918644020244,0.00587709936430045,FALSE,"1",9,"grey60",1.5,1,0
"656","red","solid",68.3037974683544,0.402883014071312,0.387994754724991,0.417771273417633,0.00595539406735203,FALSE,"1",9,"grey60",1.5,1,0
"657","red","solid",71.9240506329114,0.413055206584922,0.39803655152887,0.428073861640973,0.00600755314237041,FALSE,"1",9,"grey60",1.5,1,0
"658","red","solid",75.5443037974684,0.421717035042618,0.40678577256824,0.436648297516997,0.00597259557948004,FALSE,"1",9,"grey60",1.5,1,0
"659","red","solid",79.1645569620253,0.429021361833132,0.414266947900738,0.443775775765527,0.00590185508972565,FALSE,"1",9,"grey60",1.5,1,0
"660","red","solid",82.7848101265823,0.435314038426625,0.420665066936871,0.44996300991638,0.00585967747293794,FALSE,"1",9,"grey60",1.5,1,0
"661","red","solid",86.4050632911392,0.44094091629326,0.426219621682225,0.455662210904295,0.00588860716024305,FALSE,"1",9,"grey60",1.5,1,0
"662","red","solid",90.0253164556962,0.446247846903197,0.43126264852571,0.461233045280685,0.00599417026795933,FALSE,"1",9,"grey60",1.5,1,0
"663","red","solid",93.6455696202532,0.451580681726601,0.436223722529419,0.466937640923782,0.00614287685135366,FALSE,"1",9,"grey60",1.5,1,0
"664","red","solid",97.2658227848101,0.457285272233631,0.441599987272126,0.472970557195137,0.00627420914907433,FALSE,"1",9,"grey60",1.5,1,0
"665","red","solid",100.886075949367,0.46365332187901,0.447852879288165,0.479453764469855,0.00632027289948495,FALSE,"1",9,"grey60",1.5,1,0
